sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
WJ09-L-Blue,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,Jade Yoga Jacket-L-Blue,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight, quick-drying, water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>",,1,1,Taxable Goods,Not Visible Individually,32,,,,jade-yoga-jacket-l-blue,,,,/w/j/wj09-blue_main.jpg,,/w/j/wj09-blue_main.jpg,,/w/j/wj09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj09-blue_main.jpg,,,,,,,,,,,
WJ09-L-Gray,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,Jade Yoga Jacket-L-Gray,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight, quick-drying, water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>",,1,1,Taxable Goods,Not Visible Individually,32,,,,jade-yoga-jacket-l-gray,,,,/w/j/wj09-gray_main.jpg,,/w/j/wj09-gray_main.jpg,,/w/j/wj09-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj09-gray_main.jpg,,,,,,,,,,,
WJ09-L-Green,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,Jade Yoga Jacket-L-Green,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight, quick-drying, water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>",,1,1,Taxable Goods,Not Visible Individually,32,,,,jade-yoga-jacket-l-green,,,,/w/j/wj09-green_main.jpg,,/w/j/wj09-green_main.jpg,,/w/j/wj09-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj09-green_alt1.jpg,/w/j/wj09-green_back.jpg,/w/j/wj09-green_main.jpg",",,",,,,,,,,,,
WJ09-XL-Blue,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,Jade Yoga Jacket-XL-Blue,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight, quick-drying, water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>",,1,1,Taxable Goods,Not Visible Individually,32,,,,jade-yoga-jacket-xl-blue,,,,/w/j/wj09-blue_main.jpg,,/w/j/wj09-blue_main.jpg,,/w/j/wj09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj09-blue_main.jpg,,,,,,,,,,,
WJ09-XL-Gray,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,Jade Yoga Jacket-XL-Gray,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight, quick-drying, water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>",,1,1,Taxable Goods,Not Visible Individually,32,,,,jade-yoga-jacket-xl-gray,,,,/w/j/wj09-gray_main.jpg,,/w/j/wj09-gray_main.jpg,,/w/j/wj09-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj09-gray_main.jpg,,,,,,,,,,,
WJ09-XL-Green,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/Erin Recommends,Default Category",base,Jade Yoga Jacket-XL-Green,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight, quick-drying, water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>",,1,1,Taxable Goods,Not Visible Individually,32,,,,jade-yoga-jacket-xl-green,,,,/w/j/wj09-green_main.jpg,,/w/j/wj09-green_main.jpg,,/w/j/wj09-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj09-green_alt1.jpg,/w/j/wj09-green_back.jpg,/w/j/wj09-green_main.jpg",",,",,,,,,,,,,
WJ10-XS-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-XS-Black,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-xs-black,,,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-black_main.jpg,,,,,,,,,,,
WJ10-XS-Orange,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-XS-Orange,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-xs-orange,,,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-orange_main.jpg,,,,,,,,,,,
WJ10-XS-Yellow,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-XS-Yellow,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-xs-yellow,,,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj10-yellow_alt1.jpg,/w/j/wj10-yellow_back.jpg,/w/j/wj10-yellow_main.jpg",",,",,,,,,,,,,
WJ10-S-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-S-Black,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-s-black,,,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-black_main.jpg,,,,,,,,,,,
WJ10-S-Orange,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-S-Orange,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-s-orange,,,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-orange_main.jpg,,,,,,,,,,,
WJ10-S-Yellow,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-S-Yellow,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-s-yellow,,,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj10-yellow_alt1.jpg,/w/j/wj10-yellow_back.jpg,/w/j/wj10-yellow_main.jpg",",,",,,,,,,,,,
WJ10-M-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-M-Black,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-m-black,,,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-black_main.jpg,,,,,,,,,,,
WJ10-M-Orange,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-M-Orange,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-m-orange,,,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-orange_main.jpg,,,,,,,,,,,
WJ10-M-Yellow,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-M-Yellow,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-m-yellow,,,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj10-yellow_alt1.jpg,/w/j/wj10-yellow_back.jpg,/w/j/wj10-yellow_main.jpg",",,",,,,,,,,,,
WJ10-L-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-L-Black,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-l-black,,,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-black_main.jpg,,,,,,,,,,,
WJ10-L-Orange,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-L-Orange,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-l-orange,,,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-orange_main.jpg,,,,,,,,,,,
WJ10-L-Yellow,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-L-Yellow,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-l-yellow,,,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj10-yellow_alt1.jpg,/w/j/wj10-yellow_back.jpg,/w/j/wj10-yellow_main.jpg",",,",,,,,,,,,,
WJ10-XL-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-XL-Black,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-xl-black,,,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,/w/j/wj10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-black_main.jpg,,,,,,,,,,,
WJ10-XL-Orange,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-XL-Orange,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-xl-orange,,,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,/w/j/wj10-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj10-orange_main.jpg,,,,,,,,,,,
WJ10-XL-Yellow,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Performance Fabrics,Default Category",base,Nadia Elements Shell-XL-Yellow,"<p>Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.</p>
<p>&bull; Zippered front. <br />&bull; Zippered side pockets. <br />&bull; Drawstring-adjustable waist and hood. <br />&bull; Machine wash/line dry.<br />&bull; Light blue 1/4 zip pullover.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,nadia-elements-shell-xl-yellow,,,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,/w/j/wj10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj10-yellow_alt1.jpg,/w/j/wj10-yellow_back.jpg,/w/j/wj10-yellow_main.jpg",",,",,,,,,,,,,
WJ11-XS-Black,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Neve Studio Dance Jacket-XS-Black,"<p>If you're constantly on the move, the Neve Studio Dance Jacket is for you. It's not just for dance, either, with a tight fit that works as a mid-layer. The reversible design makes it even more versatile.</p>
<p>&bull; Bright blue 1/4 zip pullover.<br />&bull; CoolTech&trade; liner is sweat-wicking.<br />&bull; Sleeve thumbholes.<br />&bull; Zipper garage to protect your chin.<br />&bull; Stretchy collar drawcords.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,neve-studio-dance-jacket-xs-black,,,,/w/j/wj11-black_main.jpg,,/w/j/wj11-black_main.jpg,,/w/j/wj11-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj11-black_main.jpg,,,,,,,,,,,
WJ11-XS-Blue,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Neve Studio Dance Jacket-XS-Blue,"<p>If you're constantly on the move, the Neve Studio Dance Jacket is for you. It's not just for dance, either, with a tight fit that works as a mid-layer. The reversible design makes it even more versatile.</p>
<p>&bull; Bright blue 1/4 zip pullover.<br />&bull; CoolTech&trade; liner is sweat-wicking.<br />&bull; Sleeve thumbholes.<br />&bull; Zipper garage to protect your chin.<br />&bull; Stretchy collar drawcords.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,neve-studio-dance-jacket-xs-blue,,,,/w/j/wj11-blue_main.jpg,,/w/j/wj11-blue_main.jpg,,/w/j/wj11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/j/wj11-blue_alt1.jpg,/w/j/wj11-blue_back.jpg,/w/j/wj11-blue_main.jpg",",,",,,,,,,,,,
WJ11-XS-Orange,,Top,simple,"Default Category/Women/Tops/Jackets,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Neve Studio Dance Jacket-XS-Orange,"<p>If you're constantly on the move, the Neve Studio Dance Jacket is for you. It's not just for dance, either, with a tight fit that works as a mid-layer. The reversible design makes it even more versatile.</p>
<p>&bull; Bright blue 1/4 zip pullover.<br />&bull; CoolTech&trade; liner is sweat-wicking.<br />&bull; Sleeve thumbholes.<br />&bull; Zipper garage to protect your chin.<br />&bull; Stretchy collar drawcords.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,neve-studio-dance-jacket-xs-orange,,,,/w/j/wj11-orange_main.jpg,,/w/j/wj11-orange_main.jpg,,/w/j/wj11-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/j/wj11-orange_main.jpg,,,,,,,,,,,
